CUSTOMER_SUMMARY_FUNDS_UNDER_MANAGEMENT,NUM_ACCOUNTS_WITH_INVESTMENT_OBJECTIVE_SECURE_GROWTH,NUM_ACCOUNTS_WITH_INVESTMENT_OBJECTIVE_INCOME,CUSTOMER_SUMMARY_AVERAGE_SENTIMENT_SCORE,CUSTOMER_INTERNET_BANKING_INDICATOR,CUSTOMER_SUMMARY_TOTAL_AMOUNT_OF_DEPOSITS,CUSTOMER_SUMMARY_NUMBER_OF_ACCOUNTS,NUM_ACCOUNTS_WITH_INVESTMENT_OBJECTIVE_GROWTH,CUSTOMER_FAMILY_SIZE,TARGET,CUSTOMER_SUMMARY_TOTAL_AMOUNT_OF_DEPOSITS_mean,CUSTOMER_SUMMARY_TOTAL_AMOUNT_OF_DEPOSITS_std,CUSTOMER_SUMMARY_TOTAL_AMOUNT_OF_DEPOSITS_std_norm,CUSTOMER_SUMMARY_TOTAL_AMOUNT_OF_DEPOSITS_current_vs_mean,CUSTOMER_EMPLOYMENT_STATUS_Homemaker,CUSTOMER_EMPLOYMENT_STATUS_Retired,CUSTOMER_EMPLOYMENT_STATUS_Selfemployed,CUSTOMER_EMPLOYMENT_STATUS_Unemployed,CUSTOMER_MARKET_GROUP_Gifting,CUSTOMER_MARKET_GROUP_Spending,CUSTOMER_MARKET_GROUP_Starting,CUSTOMER_EDUCATION_LEVEL_High School,CUSTOMER_EDUCATION_LEVEL_PhD,CUSTOMER_EDUCATION_LEVEL_Professional,CUSTOMER_EDUCATION_LEVEL_University,CUSTOMER_GENDER_Male,CUSTOMER_AGE_RANGE_30 to 40,CUSTOMER_AGE_RANGE_40 to 55,CUSTOMER_AGE_RANGE_55 to 65,CUSTOMER_AGE_RANGE_65 and over,CUSTOMER_MARITAL_STATUS_Married,CUSTOMER_MARITAL_STATUS_Single,CUSTOMER_URBAN_CODE_Rural,CUSTOMER_URBAN_CODE_Urban
1250000.0,0.0,2.0,2,1,1588.1095471632434,4,0.0,1,0,2172.060936884018,378.61251891080127,0.17431026564749558,0.731153311675272,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
150000.0,1.0,0.0,4,0,1234.8128648141856,3,1.0,4,0,1107.711784645039,311.83831169618804,0.28151574806628527,1.114742013158121,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0
80000.0,0.0,0.0,5,0,378.1795348864167,2,0.0,2,0,922.2822747218961,472.332691823513,0.5121346303288108,0.41004749332350826,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1
750000.0,0.0,2.0,1,0,1228.856627256533,4,0.0,1,0,1761.924743312434,333.31624975430395,0.18917734768152838,0.6974512571667912,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1
80000.0,0.0,1.0,1,1,588.7247918001102,3,0.0,1,0,1013.9872095774213,299.3894638880274,0.2952596059005496,0.5806037652540618,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
100000.0,0.0,0.0,1,1,560.4397691864556,2,1.0,4,0,650.4404600484173,333.1015922842103,0.5121169618805924,0.8616311616665693,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0
300000.0,0.0,0.0,3,0,195.2321711046868,1,1.0,3,0,258.4896641091393,127.73658543167231,0.49416515693927116,0.7552803775637854,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
300000.0,1.0,0.0,5,0,263.35137782456053,3,0.0,3,0,417.85801271264046,97.64703358844774,0.2336847221249752,0.6302413016204774,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0
1250000.0,1.0,0.0,3,0,588.9345914090893,3,1.0,4,0,840.8432320125813,227.72483137952628,0.270829118567632,0.7004095043965071,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
150000.0,1.0,0.0,2,1,600.9750659138025,2,0.0,4,0,540.5991989221544,292.7230877328298,0.5414789520895712,1.1116832342926615,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
300000.0,1.0,0.0,2,0,768.4035276535582,3,1.0,3,0,682.5360168892252,183.88126533862257,0.26940888215202613,1.125806563521276,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0
1250000.0,0.0,0.0,5,0,1064.4324429871456,3,1.0,4,0,1221.5013868334042,382.32348583928683,0.3129947210542385,0.8714132087451484,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0
1250000.0,0.0,0.0,1,0,1224.543764141665,2,1.0,3,0,869.5029973956539,378.4524456314029,0.4352514560213689,1.4083260987132116,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
180000.0,0.0,0.0,3,0,1820.6608440685409,4,2.0,4,0,1763.6075265698316,600.8351830920307,0.3406853135065933,1.03235034815806,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
300000.0,1.0,0.0,2,0,615.9278358844937,3,1.0,3,0,664.872497218321,220.36842799237368,0.33144464376906296,0.9263848910300834,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0
80000.0,0.0,1.0,0,1,1637.7777859009327,3,0.0,1,0,1583.5671468523494,421.4673789370041,0.26615062062556255,1.034233243065403,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
300000.0,1.0,0.0,2,1,542.1414655353531,3,1.0,3,0,520.1385160885476,168.93700842353638,0.3247923451121178,1.0423020960114011,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0
300000.0,1.0,0.0,1,1,806.6985265879943,3,0.0,4,0,763.9553554669437,107.30407691731699,0.1404585701892629,1.0559498285013331,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
180000.0,1.0,0.0,5,0,210.16521049209484,2,0.0,1,0,739.6212694135706,466.79665681909455,0.6311293037708439,0.28415246989683,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
300000.0,0.0,0.0,5,1,236.49230945536485,1,1.0,3,0,332.4357780434939,103.21231356925054,0.3104729405983097,0.7113924705914886,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
1250000.0,0.0,2.0,5,0,387.48992286467904,3,0.0,1,0,1265.4104100229647,550.6323617702758,0.4351413244342465,0.30621679717147804,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
300000.0,0.0,0.0,2,1,361.0374475687911,2,1.0,3,0,456.0607033729653,170.8974714861221,0.37472527280291146,0.7916434038245466,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
1250000.0,0.0,2.0,4,1,803.4670683614645,3,0.0,1,0,1120.600262708928,176.76887296165432,0.15774480771076654,0.7169970373013933,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
300000.0,1.0,0.0,3,1,649.612470005777,3,0.0,4,0,720.3220998365746,238.7085861763631,0.33139145145001225,0.9018360954816741,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
100000.0,0.0,0.0,3,1,522.7073975381513,2,0.0,3,0,765.9551055475425,352.60082046507773,0.4603413671523493,0.6824256327196805,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0
300000.0,1.0,0.0,4,1,1084.6337641809855,3,0.0,3,0,702.4276498944695,254.37494848363613,0.3621368670806917,1.5441216819183263,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0
180000.0,0.0,0.0,2,1,1301.3006068854934,3,1.0,4,0,1213.9037550986682,515.8583961632646,0.4249582341240346,1.0719965247819185,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
1250000.0,0.0,1.0,2,1,49.890188974058745,1,0.0,1,0,611.6145851036149,292.6225861031932,0.47844278607845725,0.08157128719487085,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
1250000.0,0.0,1.0,3,1,256.767523933079,1,0.0,1,0,682.3281877834315,362.01880061482626,0.5305640410238038,0.3763108846011446,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
1250000.0,0.0,1.0,2,1,2467.241601364183,3,0.0,1,0,2186.681531125934,904.9119754763368,0.41382888298800097,1.1283040379884617,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
100000.0,1.0,0.0,3,0,1079.0901123811552,3,0.0,3,0,921.2241634099677,400.0473345077146,0.4342562325188203,1.1713654018657491,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0
300000.0,2.0,0.0,3,1,1040.3783643056283,4,0.0,3,0,911.2501740502465,270.6610588469612,0.2970216813720322,1.1417044341198246,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0
150000.0,1.0,0.0,3,1,1230.3597467581528,3,0.0,4,0,1277.2026440531429,274.9936243857882,0.2153093134172576,0.9633238331339995,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0
750000.0,0.0,1.0,1,0,1824.547342229575,3,0.0,2,0,1470.8215067999727,481.6813178065492,0.327491347916533,1.2404954195966267,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1
1250000.0,1.0,0.0,2,1,828.3953942808465,2,0.0,4,0,688.7542028914178,262.7910113999594,0.3815454196820175,1.2027445942300017,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0
1250000.0,1.0,0.0,2,0,1734.082371990318,3,1.0,3,0,1140.2913293604058,607.125474602791,0.5324301421666778,1.520736260410725,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0
1250000.0,0.0,0.0,0,1,671.4964269435096,3,1.0,4,0,1232.36520633556,470.08991101738997,0.38145341056422966,0.5448842790200198,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0
300000.0,1.0,0.0,1,0,511.5945238815456,2,0.0,3,0,395.29867429910996,200.25838671547703,0.506600198117406,1.2941974186699101,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
80000.0,1.0,0.0,3,0,1313.677424196935,2,0.0,4,0,1106.7388578644614,285.78083881394184,0.25821885333038563,1.1869804831211743,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1
100000.0,0.0,0.0,5,0,363.1750253340242,1,0.0,3,0,641.4086814956311,173.5929641235664,0.2706433029855222,0.5662147018141006,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
80000.0,0.0,0.0,2,0,279.6239784083084,1,0.0,4,0,627.6239850948087,369.38050232278823,0.5885379002317601,0.4455278718611566,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1
300000.0,0.0,0.0,0,1,780.4172223968814,4,2.0,3,0,1296.30605554852,533.8853479049965,0.4118513105912229,0.6020316105571651,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
180000.0,0.0,0.0,5,1,236.88501223756936,1,1.0,2,0,371.1198040652512,225.66877377186026,0.6080752665308657,0.6382979556540175,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
300000.0,2.0,0.0,0,0,737.4022699857878,4,0.0,3,0,642.5330411665997,367.45231137025877,0.5718808027414478,1.1476487942891482,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0
80000.0,0.0,1.0,1,0,1979.183009879236,3,0.0,1,0,1634.3491760652034,286.7592098388319,0.17545773818617047,1.2109915303682175,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
180000.0,0.0,0.0,1,1,1066.7390752006372,2,0.0,4,0,1023.8786426172464,339.0520734863893,0.3311447854988964,1.041860852252793,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
300000.0,0.0,0.0,3,0,318.9225997515892,1,1.0,4,0,282.7131534800125,101.22610414095793,0.35805233288558147,1.1280783926246878,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
100000.0,1.0,0.0,4,1,730.9196816506238,2,0.0,4,0,695.7008251303238,246.38927939507062,0.3541598205649895,1.0506235658319114,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0
750000.0,0.0,2.0,0,1,1466.2769296531726,3,0.0,1,0,1604.0728182947303,349.3440003502341,0.21778562442172505,0.9140962386058965,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1
100000.0,1.0,0.0,0,1,1709.2514106515866,3,0.0,3,0,1370.2884285451357,669.3037495843217,0.48844005075262564,1.247366156675741,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
1250000.0,0.0,2.0,1,1,2185.894765168036,3,0.0,1,0,1905.3403435033304,648.0275729514299,0.34011119071772133,1.1472463555507637,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1
100000.0,1.0,0.0,4,0,766.6630941167817,3,0.0,4,0,731.9329585631458,309.2405535019654,0.4224984677681875,1.047449886150522,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
100000.0,1.0,0.0,5,0,1329.1875925179738,3,1.0,3,0,1127.2202891315173,553.3526586289016,0.4909001940119796,1.1791728780379434,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
180000.0,1.0,0.0,5,0,164.07811559297804,2,0.0,3,0,725.2220696134444,554.1558722039659,0.764118875338888,0.22624534258924917,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
750000.0,1.0,0.0,4,0,742.850665829563,2,0.0,2,0,1410.2202104456264,432.85626860216206,0.3069423238980389,0.526762175387363,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1
100000.0,1.0,0.0,1,1,280.6685880993204,3,0.0,4,0,581.5303650547924,215.5001971705473,0.37057428144830007,0.48263788955005904,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
150000.0,0.0,0.0,1,1,833.9840382122322,2,0.0,3,0,861.382461291546,690.9453963277526,0.8021354362053736,0.9681924994871235,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0
180000.0,1.0,0.0,5,0,1306.0913357111626,3,0.0,2,0,1028.312693365078,548.0624639545847,0.5329725748702862,1.270130519771252,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1
1250000.0,1.0,0.0,1,0,1364.088983035574,3,1.0,4,0,1088.9372994032658,239.91314338227443,0.22031860191927127,1.2526790879356329,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0
300000.0,0.0,0.0,5,0,651.8414481575728,3,1.0,3,0,666.1708411804105,152.14294237908828,0.22838427168247274,0.9784899125914203,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0
1250000.0,0.0,1.0,3,0,1567.9123975600944,3,0.0,1,0,1276.9140893892784,675.8672708825583,0.529297371294424,1.2278918453394108,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
150000.0,2.0,0.0,4,0,1459.1157233200097,4,0.0,4,0,1418.6302035976069,563.1719273130767,0.3969828965186899,1.028538458873731,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0
100000.0,0.0,0.0,0,0,141.37358818230322,1,0.0,3,0,355.8482855316092,238.15304176176383,0.6692544307357896,0.3972861298772376,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0
300000.0,0.0,0.0,5,1,276.95323449866544,1,0.0,3,0,275.30986079179957,84.17004556757125,0.30572840843947846,1.005969178518123,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0
80000.0,1.0,0.0,1,1,1036.8565299708564,3,1.0,3,0,1591.8784501634325,635.2319926796694,0.399045538065078,0.6513415203682204,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
100000.0,0.0,0.0,5,0,466.4493322830263,2,0.0,4,0,598.0150708661889,143.3662415260157,0.23973683693014342,0.77999594827502,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
1250000.0,0.0,1.0,1,1,451.0070306211493,3,0.0,1,0,1324.3932399602822,572.254986641656,0.4320884231173044,0.340538608181566,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
150000.0,0.0,0.0,1,1,987.4441724042404,2,0.0,3,0,934.022925339259,237.34541004810333,0.25411090414284415,1.0571947921359397,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
180000.0,1.0,0.0,5,1,2011.5683394430853,3,1.0,2,0,1389.744978447523,674.5227649655804,0.4853572241139424,1.4474370266767922,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1
300000.0,0.0,2.0,5,0,556.8172950168271,3,0.0,3,0,446.1073885817121,115.552984094383,0.25902503982674463,1.2481687353062896,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,1,0
300000.0,0.0,1.0,1,1,610.2187150264718,3,0.0,3,0,565.944112176051,198.1657575532113,0.3501507539167876,1.078231404652635,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,1,0
100000.0,1.0,0.0,5,0,644.2032675995042,3,1.0,4,0,754.763003453299,147.11775711014621,0.194919142084379,0.8535172824476741,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
100000.0,0.0,0.0,1,1,667.4356992207395,2,0.0,3,0,551.7821672010417,203.91158443252831,0.369550878142521,1.2095999814679756,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
100000.0,1.0,0.0,4,1,239.4609986139777,2,0.0,4,0,622.4660370022779,343.619678389985,0.5520296015583699,0.3846972917063769,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
1250000.0,0.0,0.0,2,1,602.567646080373,3,1.0,3,0,1187.991926427055,358.8913289164395,0.30209913125910126,0.5072152703029097,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
300000.0,1.0,0.0,2,1,307.3003459759668,2,0.0,3,0,502.91904769240574,200.27094095143113,0.3982170527649619,0.6110334205594002,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0
1250000.0,0.0,1.0,1,1,602.9139436283517,2,0.0,1,0,830.8692784498513,541.0402448670981,0.651173727203531,0.7256423594734485,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
750000.0,0.0,1.0,5,0,1549.4444647474554,2,0.0,1,0,957.0695482034262,419.2661093641477,0.4380727713583384,1.6189465725411623,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1
100000.0,0.0,0.0,2,1,770.1976215279051,3,1.0,3,0,944.9613346217853,350.35414608216513,0.370760298062769,0.8150572868001755,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
750000.0,0.0,1.0,1,1,1579.0514020384337,3,0.0,1,0,1711.7655787236245,608.9010655050604,0.35571521771052705,0.9224694208513359,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
180000.0,0.0,0.0,5,0,1137.8547569547686,3,1.0,1,0,971.2103212874064,460.7175106150988,0.4743746030256205,1.171584292315246,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
180000.0,0.0,1.0,3,1,403.2085134037243,2,0.0,1,0,624.7096191486503,282.2998933692886,0.4518897816140639,0.6454334958908011,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1
750000.0,0.0,1.0,0,1,2819.8979574701416,3,0.0,1,0,1660.8271493564332,696.1213722705254,0.41914137334536644,1.6978876811851527,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
1250000.0,0.0,1.0,2,1,2139.0869596026787,3,0.0,1,0,2358.093805141603,578.8362024165589,0.2454678440503345,0.9071254735238267,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
80000.0,1.0,0.0,3,0,1015.090737881275,3,1.0,1,0,715.0866534167341,504.19896974849814,0.7050879321259881,1.419535287130728,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
150000.0,0.0,0.0,1,0,986.7441178765188,4,2.0,4,0,1073.35175755215,367.5065265705363,0.34239150770914034,0.9193110375361515,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0
300000.0,0.0,0.0,4,0,155.682328697193,1,1.0,3,0,193.3020816461658,50.77704029956691,0.262682325338394,0.8053836118649009,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0
100000.0,0.0,0.0,2,1,832.8517204277506,2,0.0,3,0,667.4160888906813,338.3106184657405,0.5068961088847136,1.2478748029764184,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
1250000.0,0.0,1.0,5,1,1369.231245883535,3,0.0,1,0,1646.6380183118229,274.7720387611704,0.1668685137264558,0.831531417747361,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
300000.0,0.0,0.0,3,1,588.2816253474352,4,2.0,4,0,690.3619663527933,240.0247859723612,0.3476796197803605,0.8521350451203851,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0
150000.0,1.0,0.0,0,1,489.0723758042179,3,0.0,3,0,1193.8910558690122,440.26617443589834,0.36876578668682325,0.4096457322466754,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
750000.0,0.0,0.0,1,1,1985.5176565803688,2,0.0,1,0,1516.923760161718,324.1927441610938,0.21371723001196308,1.308910644506415,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1
100000.0,0.0,0.0,1,1,410.01602788649046,1,0.0,3,0,408.4837021142658,227.1415887036756,0.5560603459281637,1.0037512531449688,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0
750000.0,0.0,2.0,1,0,502.7949494750527,3,0.0,1,0,1481.045840276717,570.4521355542253,0.38516845329219696,0.3394864195298041,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
300000.0,1.0,0.0,5,1,430.1899794712701,3,1.0,4,0,286.3686045962255,148.41989488163452,0.5182827045265799,1.502224659291231,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
150000.0,0.0,0.0,0,1,1124.3875600084489,3,1.0,4,0,943.2565368400416,309.3664981003771,0.32797705185990117,1.192027318225862,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
100000.0,1.0,0.0,4,1,1484.8260251394129,3,0.0,3,0,1171.010148010741,384.48383347303525,0.32833518490525376,1.2679873250131675,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
300000.0,0.0,0.0,2,0,514.0615753025411,3,1.0,3,0,616.820026678844,202.60920122081183,0.3284737726687061,0.8334061039982972,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0
1250000.0,0.0,0.0,4,0,742.0988577745569,2,0.0,1,0,1002.6257473828717,521.8836120228988,0.5205168662236713,0.7401553966788091,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
100000.0,0.0,0.0,2,1,572.4523396454605,1,1.0,3,0,509.6965427589341,128.5511432954345,0.2522111344911241,1.123123842564903,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0
750000.0,0.0,2.0,2,1,1296.2840321829824,3,0.0,1,0,1265.6221387524602,323.27025517425284,0.2554239889426274,1.0242267359993766,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
1250000.0,0.0,1.0,4,0,647.1223753375331,3,0.0,1,0,1762.8831908661657,610.9150610728619,0.3465431312965768,0.36708182294232405,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
300000.0,0.0,0.0,0,0,583.9541951883475,3,1.0,3,0,802.5258927735134,325.2719960651282,0.405310282190391,0.7276453014745898,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
150000.0,0.0,0.0,3,0,1860.166426706256,3,1.0,3,0,1503.708567500634,437.4739032386494,0.2909299798469526,1.237052489365079,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
750000.0,0.0,2.0,2,0,3008.8797012659493,4,0.0,1,0,2445.5140082385738,447.3019514296867,0.18290713114821375,1.2303669867068765,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1
80000.0,0.0,0.0,4,0,1743.123931668781,2,1.0,2,0,1086.4605319459108,425.53290599792194,0.3916689962365858,1.6044061246723338,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1
100000.0,1.0,0.0,4,1,221.10518598462988,3,0.0,4,0,746.0315199611687,419.2777427750081,0.5620107616858222,0.2963751263433729,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0
750000.0,0.0,1.0,5,0,1482.2125120655558,3,0.0,1,0,1495.8709132919337,549.2032419621103,0.3671461468245876,0.9908692647841383,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
750000.0,0.0,2.0,4,0,1660.9702914348527,3,0.0,1,0,1699.5212564097453,459.24950421386137,0.2702228656933837,0.9773165738118911,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
300000.0,1.0,0.0,4,0,506.9991271451921,3,1.0,3,0,1026.6123536662622,390.89865588007007,0.3807655874041293,0.4938564447764387,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
80000.0,0.0,0.0,4,0,762.6762802245505,2,0.0,1,0,604.4435585290072,173.50007364739434,0.2870409837266354,1.2617824600209546,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
300000.0,1.0,0.0,0,1,761.5165057065767,3,0.0,3,0,780.741571103421,324.1732000482669,0.41521191140125063,0.9753758911931978,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0
1250000.0,0.0,1.0,2,0,1248.3079440068116,2,0.0,1,0,979.2363666373134,386.1282309904057,0.39431565671561575,1.274776945114372,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
1250000.0,0.0,2.0,1,1,3277.32236249204,4,0.0,1,0,2686.0030937946726,872.2190376808725,0.32472748810152635,1.2201483944912277,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
1250000.0,2.0,0.0,3,0,1423.0620989738418,4,0.0,3,0,1625.8383212620847,479.1975779411276,0.2947387644111761,0.8752789747686385,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0
180000.0,0.0,1.0,3,0,672.2015049147185,2,0.0,1,0,644.8212557734587,200.81130442149225,0.31142165774392855,1.0424617657934017,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
150000.0,0.0,1.0,2,0,710.4617666517858,2,0.0,1,0,755.5062358611091,180.93187305896407,0.23948428811145678,0.9403784283024711,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
180000.0,0.0,0.0,3,1,1381.5054667860406,2,1.0,4,0,904.4200281506997,484.419227472945,0.5356131138133401,1.5275042831712327,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1
180000.0,1.0,0.0,0,1,731.8483456157593,3,0.0,1,0,1277.190203714821,324.3063220513856,0.2539217111970573,0.5730143744346875,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
